Fighter,RedOdds,BlueOdds,RedExpectedValue,BlueExpectedValue,NumberOfRounds,BlueCurrentLoseStreak,BlueCurrentWinStreak,BlueDraws,BlueAvgSigStrLanded,BlueAvgSigStrPct,BlueAvgSubAtt,BlueAvgTDLanded,BlueAvgTDPct,BlueLongestWinStreak,BlueLosses,BlueTotalRoundsFought,BlueTotalTitleBouts,BlueWinsByDecisionMajority,BlueWinsByDecisionSplit,BlueWinsByDecisionUnanimous,BlueWinsByKO,BlueWinsBySubmission,BlueWinsByTKODoctorStoppage,BlueWins,BlueHeightCms,BlueReachCms,BlueWeightLbs,RedCurrentLoseStreak,RedCurrentWinStreak,RedDraws,RedAvgSigStrLanded,RedAvgSigStrPct,RedAvgSubAtt,RedAvgTDLanded,RedAvgTDPct,RedLongestWinStreak,RedLosses,RedTotalRoundsFought,RedTotalTitleBouts,RedWinsByDecisionMajority,RedWinsByDecisionSplit,RedWinsByDecisionUnanimous,RedWinsByKO,RedWinsBySubmission,RedWinsByTKODoctorStoppage,RedWins,RedHeightCms,RedReachCms,RedWeightLbs,LoseStreakDif,WinStreakDif,LongestWinStreakDif,WinDif,LossDif,TotalRoundDif,TotalTitleBoutDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,SigStrDif,AvgSubAttDif,AvgTDDif,EmptyArena,BMatchWCRank,RMatchWCRank,RWFlyweightRank,RWFeatherweightRank,RWStrawweightRank,RWBantamweightRank,RHeavyweightRank,RLightHeavyweightRank,RMiddleweightRank,RWelterweightRank,RLightweightRank,RFeatherweightRank,RBantamweightRank,RFlyweightRank,RPFPRank,BWFlyweightRank,BWFeatherweightRank,BWStrawweightRank,BWBantamweightRank,BHeavyweightRank,BLightHeavyweightRank,BMiddleweightRank,BWelterweightRank,BLightweightRank,BFeatherweightRank,BBantamweightRank,BFlyweightRank,BPFPRank,FinishRound,TotalFightTimeSecs,RedDecOdds,BlueDecOdds,RSubOdds,BSubOdds,RKOOdds,BKOOdds,RedDate
Cole Miller,0.6823188405797102,0.56256038647343,0.10213406016197386,0.1470253492002438,0.0,0.19444444444444445,0.14814814814814814,0.0,0.4570161324786325,0.5420289855072463,0.12299999999999998,0.054654184571311645,0.3582222222222222,0.12037037037037036,0.25925925925925924,0.18703703703703703,0.0101010101010101,0.0,0.08888888888888889,0.12698412698412698,0.06944444444444445,0.06349206349206349,0.1111111111111111,0.13071895424836602,0.48366013071895475,0.5399024734311313,0.22222222222222232,0.2,0.05494505494505495,0.0,0.23074200542005419,0.31122222222222223,0.21390476190476188,0.026872,0.1441111111111111,0.14634146341463417,0.3333333333333333,0.3356009070294785,0.0,0.0,0.0,0.14814814814814814,0.10396039603960397,0.4331450094161958,0.0,0.38985868661679135,0.5652173913043477,0.614540466392318,0.19999999999999996,0.4691358024691358,0.592,0.4911242603550296,0.32592592592592595,0.6938775510204083,0.41165234001910217,0.6196581196581197,0.5098039215686274,0.33206106870229,0.7411477411477412,0.7074882685118905,0.4925925925925926,0.6240919615912208,0.5325588235294116,0.491737509321402,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36111111111111116,0.44436992324316266,0.2026376146788991,0.16241154055525314,0.15114054451802794,0.2919024390243903,0.23153846153846155,0.29688249400479616,2016-12-17
Cole Smith,0.782608695652174,0.44130434782608696,0.1885626016163054,0.045783525319587015,0.0,0.125,0.0,0.0,0.03932692307692308,0.6335403726708074,0.18269230769230765,0.1634438305709024,0.495,0.041666666666666664,0.05555555555555555,0.041666666666666664,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.029411764705882353,0.38235294117647056,0.4379844961240309,0.16666666666666663,0.1,0.049450549450549455,0.0,0.015902439024390244,0.33,0.11904761904761904,0.12,0.3,0.07317073170731708,0.03571428571428571,0.061224489795918366,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.05236907730673317,0.4782608695652173,0.3456790123456792,0.1333333333333333,0.4444444444444444,0.5319999999999999,0.49408284023668636,0.48333333333333334,0.5510204081632654,0.5100286532951289,0.6153846153846154,0.5294117647058824,0.599236641221374,0.7472527472527473,0.8068181818181818,0.5,0.518320987654321,0.613970588235294,0.49256951102588686,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5975855130784707,0.21788990825688076,0.1086009798584649,0.2822295805739514,0.16878048780487806,0.3044871794871795,0.2552158273381295,2020-09-05
Cole Williams,0.7718260869565218,0.45739130434782604,0.14831530665647413,0.054260425824109136,0.0,0.25,0.0,0.0,0.02403846153846154,0.4968944099378882,0.0,0.0,0.0,0.0,0.1111111111111111,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058827,0.5348837209302331,0.3666666666666666,0.2,0.0,0.0,0.007512195121951219,0.33,0.0,0.0,0.0,0.0,0.07142857142857142,0.013605442176870748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5217391304347827,0.576131687242798,0.3666666666666666,0.4444444444444444,0.568,0.5207100591715976,0.5,0.5510204081632654,0.5272206303724928,0.6153846153846154,0.5294117647058824,0.599236641221374,0.7802197802197803,0.7272727272727273,0.3666666666666667,0.5147160493827161,0.6176470588235293,0.4793863854266539,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24311926605504589,0.11268372346216658,0.44370860927152317,0.15121951219512195,0.1794871794871795,0.289568345323741,2020-10-31
Colin Fletcher,0.7707826086956522,0.46695652173913044,0.1444204071442324,0.065067295723136,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5882352941176472,0.5348837209302331,0.2666666666666667,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6086956521739131,0.7681755829903976,0.2666666666666667,0.4444444444444444,0.568,0.5207100591715976,0.5,0.5510204081632654,0.5272206303724928,0.6153846153846154,0.5294117647058824,0.599236641221374,0.7582417582417583,0.6136363636363636,0.6,0.5061728395061729,0.6176470588235293,0.4793863854266539,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5975855130784707,0.20871559633027525,0.14534567229178008,,,,,2012-12-14
Collin Anglin,0.7773913043478261,0.4543478260869565,0.16908810405509672,0.05146515873388828,0.0,0.0,0.16666666666666666,0.0,0.06432692307692309,0.7701863354037266,0.0,0.0,0.0,0.08333333333333333,0.0,0.05,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.058823529411764705,0.4705882352941173,0.5348837209302331,0.19999999999999996,0.0,0.09890109890109891,0.0,0.050536585365853655,0.54,0.0,0.22,0.8,0.07317073170731708,0.0,0.04081632653061224,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.05236907730673317,0.3913043478260869,0.4993141289437584,0.19999999999999996,0.4444444444444444,0.568,0.5207100591715976,0.5,0.5510204081632654,0.5272206303724928,0.6153846153846154,0.5294117647058824,0.599236641221374,0.8241758241758242,0.7727272727272727,0.5,0.5136296296296297,0.6176470588235293,0.3475551294343241,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.26894701542588867,0.1926605504587156,0.14534567229178008,0.3818984547461369,0.1902439024390244,0.24358974358974358,0.1816546762589928,2021-07-31
Colton Smith,0.7660869565217392,0.4701086956521739,0.19551778859030733,0.061233776756220555,0.125,0.0625,0.041666666666666664,0.0,0.4599360576923077,0.4925465838509316,0.09615384615384615,0.061385819521178636,0.155,0.0625,0.027777777777777776,0.03333333333333333,0.045454545454545456,0.0,0.0,0.03571428571428571,0.0,0.07142857142857142,0.0,0.044117647058823525,0.6176470588235294,0.7189922480620159,0.3416666666666667,0.15000000000000002,0.024725274725274728,0.0,0.1831977235772358,0.6316666666666667,0.11904761904761904,0.36,0.336,0.05487804878048781,0.05357142857142857,0.057823129251700675,0.046875,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.03927680798004987,0.5217391304347827,0.4993141289437584,0.2666666666666667,0.5,0.568,0.5207100591715976,0.5,0.5816326530612246,0.5078796561604584,0.6057692307692308,0.5294117647058824,0.6278625954198472,0.8131868131868133,0.8806818181818181,0.4666666666666667,0.5547325925925927,0.5808823529411764,0.33357262703739216,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3125,0.32595573440643866,0.1889908256880734,0.1995645073489385,0.3453274466519499,0.09560975609756098,0.34547008547008545,0.2272182254196643,2014-06-28
Conor Mcgregor,0.5467826086956522,0.7108695652173913,0.02546545022896167,0.39083971325680267,0.7999999999999998,0.2,0.06666666666666667,0.0,0.43237956730769234,0.5050931677018633,0.11348846153846152,0.08864088397790056,0.2982,0.3833333333333333,0.6444444444444444,0.6233333333333333,0.07272727272727274,0.0,0.16000000000000003,0.5142857142857142,0.4,0.5142857142857142,0.0,0.6352941176470589,0.5176470588235298,0.5813953488372099,0.2600000000000001,0.04000000000000001,0.27692307692307694,0.0,0.27831,0.48979999999999996,0.0,0.07542879999999999,0.34540000000000004,0.30731707317073176,0.02857142857142857,0.12517006802721087,0.075,0.2,0.0,0.08888888888888889,0.3742574257425743,0.0,0.0,0.24089775561097254,0.3913043478260869,0.614540466392318,0.2666666666666667,0.37777777777777777,0.3952,0.5420118343195266,0.7066666666666667,0.2204081632653061,0.7696275071633236,0.6000000000000001,0.5058823529411764,0.8053435114503816,0.8417582417582419,0.7318181818181818,0.3666666666666667,0.5711237530864197,0.6610397058823528,0.48033461169702785,0.0,0.6153846153846154,0.6,,,,,,,,,0.20618556701030927,0.4,,,0.5,,,,,,,,,0.16666666666666663,0.6666666666666666,,,,0.2,0.2824949698189135,0.35091743119266056,0.3674469243331519,0.4869757174392936,0.18829268292682927,0.008205128205128212,0.4568345323741007,2020-01-18
Corey Anderson,0.6408695652173912,0.6144021739130434,0.05968931879635662,0.21417669193353614,0.1875,0.0625,0.20833333333333331,0.0,0.3218398076923077,0.6354037267080744,0.12606730769230767,0.12016574585635359,0.39266666666666666,0.15625,0.2638888888888889,0.21875,0.0,0.0,0.15000000000000002,0.14285714285714285,0.1875,0.07142857142857142,0.0,0.19852941176470587,0.7794117647058827,0.7965116279069768,0.5833333333333334,0.07500000000000001,0.14835164835164838,0.0,0.39569105691056905,0.5117142857142857,0.0,0.30844114285714286,0.6264285714285714,0.16463414634146345,0.13392857142857142,0.2227891156462585,0.0390625,0.0,0.0,0.3611111111111111,0.14294554455445546,0.0,0.0,0.2422069825436409,0.6521739130434785,0.8065843621399171,0.6,0.4583333333333333,0.5499999999999999,0.5007396449704142,0.4583333333333333,0.5204081632653061,0.49928366762177645,0.5913461538461539,0.5367647058823529,0.6278625954198472,0.8076923076923077,0.7443181818181818,0.325,0.4592633950617284,0.653798713235294,0.36458173537871524,0.0,0.5384615384615384,0.5733333333333333,,,,,,0.5733333333333333,,,,,,,,,,,,,0.6,,,,,,,,0.28125,0.3620053655264923,0.14168577981651376,0.2458978147600902,0.3473289183222958,0.2878048780487805,0.16153846153846155,0.2853717026378897,2020-02-15
Cortney Casey,0.7414658385093168,0.4924223602484472,0.15210845655574368,0.09162474747492594,0.0,0.25,0.047619047619047616,0.0,0.2158751373626374,0.5350488021295473,0.18131868131868129,0.13543409629044986,0.5502857142857144,0.13095238095238093,0.2698412698412698,0.19047619047619047,0.0,0.0,0.0,0.16326530612244897,0.017857142857142856,0.14285714285714285,0.0,0.1512605042016807,0.1932773109243695,0.3300110741971207,0.03809523809523807,0.2,0.0423861852433281,0.0,0.27695163763066205,0.41414285714285715,0.058578231292517005,0.022094857142857145,0.20485714285714285,0.1254355400696864,0.39795918367346933,0.3206997084548105,0.0,0.0,0.16666666666666666,0.07936507936507936,0.07425742574257427,0.09685230024213073,0.0,0.20199501246882792,0.30434782608695654,0.3456790123456792,0.03809523809523807,0.5396825396825397,0.5577142857142857,0.5131022823330516,0.45714285714285713,0.4635568513119534,0.4228407695456406,0.6153846153846154,0.4957983193277311,0.5910577971646673,0.7645211930926217,0.7435064935064934,0.3904761904761905,0.47685664902998237,0.6507941176470587,0.5366552527051089,0.5714285714285714,0.8461538461538461,0.7333333333333333,,,0.7333333333333333,,,,,,,,,,,,,0.9230769230769231,,,,,,,,,,,0.33333333333333337,0.4352783366867874,0.15203145478374835,0.10731783186873009,0.33496688741721853,0.20398606271777003,0.32344322344322346,0.5698869475847893,2021-11-13
Cory Hendricks,0.68,0.5760869565217391,0.0833555234413878,0.10687025627877081,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7647058823529416,0.6899224806201554,0.6,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6521739130434785,0.7361178618104831,0.6,0.4444444444444444,0.568,0.5207100591715976,0.5,0.5510204081632654,0.5272206303724928,0.6153846153846154,0.5294117647058824,0.599236641221374,0.8021978021978022,0.7235146743020758,0.3666666666666667,0.5061728395061729,0.6176470588235293,0.4793863854266539,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5975855130784707,0.19495412844036697,0.16428960261295592,0.16556291390728478,0.16117073170731708,0.21025641025641026,0.2392086330935252,2016-07-08
Cory Mckenna,0.6443478260869565,0.6086956521739131,0.04874570603557523,0.1755725442573269,0.0,0.375,0.0,0.0,0.026201923076923078,0.5962732919254657,0.0,0.026703499079189685,0.3,0.041666666666666664,0.16666666666666666,0.06666666666666667,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.029411764705882353,0.23529411764705932,0.36046511627906996,0.0,0.1,0.09890109890109891,0.0,0.029268292682926828,0.4,0.047619047619047616,0.1776,0.58,0.14634146341463417,0.03571428571428571,0.10204081632653061,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.10473815461346633,0.1304347826086958,0.0,0.0,0.5555555555555556,0.49599999999999994,0.44082840236686394,0.45,0.6122448979591837,0.49713467048710597,0.6153846153846154,0.5294117647058824,0.599236641221374,0.8681318681318682,0.9659090909090908,0.7,0.5048148148148148,0.588235294117647,0.3868648130393097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375,0.41750503018108653,0.0779816513761468,0.16575939031028852,0.2582781456953642,0.2682926829268293,0.2371794871794872,0.4964028776978417,2022-08-06
Cory Sandhagen,0.648944099378882,0.5925465838509316,0.08595293919039913,0.19655180206821107,0.5714285714285716,0.03571428571428571,0.26190476190476186,0.2857142857142857,0.08121041666666666,0.5806566104702751,0.07918589743589743,0.15931860036832413,0.37033333333333335,0.2976190476190476,0.3968253968253968,0.5833333333333334,0.20779220779220778,0.0,0.17142857142857143,0.5102040816326531,0.4642857142857143,0.1836734693877551,0.0,0.5294117647058824,0.3949579831932777,0.5071982281284613,0.1333333333333333,0.05714285714285714,0.15541601255886972,0.0,0.2526271777003484,0.48142857142857143,0.03401360544217687,0.07862857142857144,0.4857142857142857,0.29268292682926833,0.11224489795918366,0.2585034013605442,0.026785714285714284,0.0,0.2916666666666667,0.09523809523809523,0.3564356435643565,0.06053268765133172,0.0,0.31421446384039897,0.4782608695652173,0.4609053497942388,0.1333333333333333,0.42857142857142855,0.568,0.4978867286559594,0.6,0.5510204081632654,0.6647564469914039,0.6868131868131868,0.546218487394958,0.6319520174482006,0.7519623233908949,0.7792207792207791,0.4714285714285714,0.41404959435626104,0.6225903361344537,0.5033639227503082,0.5,0.46153846153846156,0.16666666666666666,,,,,,,,,,,0.18666666666666665,,,,,,,,,,,,,0.49999999999999994,,,0.6666666666666666,0.6950592443550189,0.21264744429882046,0.21300256629597947,0.37969094922737306,0.25700348432055753,0.13732600732600733,0.4313977389516958,2024-08-03
Costas Philippou,0.7304347826086957,0.5141304347826087,0.14201761117763456,0.08773495151954347,0.0,0.0625,0.29166666666666663,0.0,0.40456730769230775,0.5798136645962733,0.07451923076923077,0.2048802946593002,0.399,0.16666666666666666,0.1388888888888889,0.15833333333333333,0.0,0.0,0.2,0.14285714285714285,0.0,0.10714285714285714,0.0,0.1323529411764706,0.6764705882352939,0.6802325581395348,0.475,0.1,0.19780219780219782,0.0,0.3157180487804878,0.4203333333333333,0.042988095238095235,0.04333333333333333,0.3,0.23780487804878053,0.08928571428571427,0.1564625850340136,0.0,0.0,0.21875,0.1388888888888889,0.12995049504950495,0.0,0.0,0.1701995012468828,0.4782608695652173,0.576131687242798,0.4666666666666667,0.4722222222222222,0.5499999999999999,0.4541420118343195,0.4666666666666667,0.5510204081632654,0.5100286532951289,0.6153846153846154,0.45588235294117646,0.6421755725190839,0.8571428571428572,0.8125,0.5666666666666667,0.5940946913580247,0.6262261029411764,0.5665747842761266,0.0,,0.6333333333333333,,,,,,,0.6333333333333333,,,,,,,,,,,,,,,,,,,,,,0.20198776758409787,0.09961894393032118,0.598233995584989,0.2829268292682927,0.1858974358974359,0.376978417266187,2014-05-10
Court Mcgee,0.7214828375286041,0.5220594965675057,0.12863351844332974,0.09919511629617161,0.0,0.1375,0.10833333333333334,0.0,0.24622267206477735,0.5861392611964694,0.10337550607287449,0.14013812154696134,0.37205263157894736,0.15833333333333333,0.2944444444444444,0.235,0.018181818181818184,0.0,0.13999999999999999,0.1714285714285714,0.11875,0.1357142857142857,0.05,0.20588235294117646,0.6294117647058823,0.6782945736434112,0.3966666666666666,0.15000000000000002,0.07417582417582419,0.0,0.4260187419768934,0.3626315789473684,0.06850438596491228,0.17423157894736843,0.3307894736842105,0.19756097560975613,0.31785714285714284,0.3843537414965986,0.053125,0.0,0.18958333333333335,0.3611111111111111,0.0,0.15677966101694915,0.0,0.3011221945137157,0.4782608695652173,0.652949245541838,0.3666666666666666,0.4111111111111111,0.5608,0.47810650887573963,0.425,0.48367346938775513,0.4055873925501432,0.5903846153846154,0.5882352941176471,0.5477099236641221,0.8395604395604397,0.7659090909090909,0.4583333333333333,0.42144802469135806,0.6150011029411764,0.44951126558005755,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4027777777777778,0.4951188613160444,0.17778505897771954,0.13750680457267284,0.3655408388520971,0.18024390243902438,0.26981684981684984,0.2892086330935252,2024-10-05
Cris Cyborg,0.44894409937888197,0.7736024844720497,0.019666905597113413,0.5230098291774534,0.7142857142857144,0.0,0.23809523809523808,0.0,0.35246225961538463,0.5798136645962733,0.057692307692307696,0.05077578268876611,0.16699999999999998,0.14285714285714285,0.09523809523809523,0.1380952380952381,0.09090909090909091,0.0,0.11428571428571428,0.06122448979591836,0.14285714285714285,0.06122448979591836,0.0,0.13445378151260504,0.3697478991596639,0.45182724252491724,0.16190476190476188,0.02857142857142857,0.2119309262166405,0.0,0.4749809756097561,0.6061666666666666,0.007936507936507936,0.04568933333333333,0.3388333333333333,0.2717770034843206,0.01020408163265306,0.11661807580174927,0.08928571428571429,0.0,0.0,0.06349206349206349,0.32673267326732675,0.0,0.0,0.1945137157107232,0.3478260869565215,0.3840877914951988,0.19999999999999996,0.4603174603174603,0.5165714285714286,0.41420118343195267,0.4523809523809524,0.5072886297376094,0.5247646336471551,0.5989010989010989,0.4117647058823529,0.623773173391494,0.8084772370486657,0.7922077922077921,0.46190476190476193,0.4035350970017637,0.6260504201680671,0.4710245171894261,0.0,,0.0,,0.0,,,,,,,,,,,0.6428571428571428,,,,0.0,,,,,,,,,0.9259259259259258,,,,0.5512870363169765,,0.3391498257839722,,0.5535971223021583,2019-07-27
Cristian Quinonez,0.7777391304347826,0.45130434782608697,0.17038640389251064,0.048911540491250675,0.0,0.5,0.0,0.0,0.050192307692307696,0.6335403726708074,0.11538461538461536,0.1712707182320442,0.32,0.41666666666666663,0.4444444444444444,0.43333333333333335,0.0,0.0,0.0,0.42857142857142855,0.25,0.14285714285714285,0.0,0.3529411764705882,0.3529411764705883,0.418604651162791,0.1333333333333333,0.2,0.0,0.0,0.040878048780487806,0.4,0.0,0.10960000000000002,0.37,0.14634146341463417,0.07142857142857142,0.06802721088435373,0.0,0.0,0.0,0.1111111111111111,0.10396039603960397,0.0,0.0,0.10473815461346633,0.3478260869565215,0.4609053497942388,0.1333333333333333,0.5555555555555556,0.568,0.680473372781065,0.6333333333333333,0.7346938775510204,0.7077363896848137,0.6153846153846154,0.5882352941176471,0.6564885496183206,0.8021978021978022,0.7272727272727273,0.7666666666666666,0.5112592592592593,0.6617647058823528,0.50287631831256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.4795439302481556,0.33486238532110096,0.15351115949918345,0.44370860927152317,0.10243902439024391,0.15384615384615385,0.19064748201438847,2024-02-24
Cristiano Marcello,0.786695652173913,0.4454347826086956,0.20381762470591885,0.04916154811720464,0.0,0.0625,0.041666666666666664,0.0,0.07932692307692309,0.8229813664596273,0.28846153846153844,0.13812154696132597,0.21,0.041666666666666664,0.027777777777777776,0.025,0.0,0.0,0.0,0.0,0.03125,0.03571428571428571,0.0,0.029411764705882353,0.5294117647058827,0.5736434108527133,0.2500000000000001,0.1,0.024725274725274728,0.0,0.4634146341463415,0.391,0.0,0.008888,0.02766666666666667,0.03658536585365854,0.07142857142857142,0.05102040816326531,0.0,0.0,0.14583333333333334,0.0,0.0,0.0,0.0,0.026184538653366583,0.3913043478260869,0.5377229080932779,0.2666666666666667,0.4722222222222222,0.568,0.5207100591715976,0.5,0.5969387755102041,0.5078796561604584,0.6153846153846154,0.5441176470588235,0.6135496183206106,0.8461538461538463,0.7727272727272727,0.6833333333333333,0.3506172839506173,0.6727941176470588,0.5113458772770854,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4375,0.5259892689470154,0.2371559633027523,0.15498094719651606,0.3324503311258278,0.1808780487804878,0.2519230769230769,0.19694244604316546,2014-02-15
Cub Swanson,0.7379826086956521,0.4929782608695652,0.1599069495523527,0.09245288878006447,0.1499999999999999,0.0625,0.27499999999999997,0.0,0.2734526923076923,0.5621739130434782,0.09135384615384615,0.09768646408839779,0.27759999999999996,0.24166666666666664,0.34444444444444444,0.33249999999999996,0.004545454545454546,0.0,0.27999999999999997,0.2928571428571428,0.1875,0.12857142857142856,0.05,0.31764705882352945,0.47647058823529465,0.5639534883720931,0.20666666666666667,0.15000000000000002,0.14340659340659342,0.0,0.31121350449293966,0.47331578947368425,0.035380325814536345,0.07044252631578948,0.5232631578947369,0.35853658536585375,0.3535714285714286,0.4659863945578231,0.0,0.0,0.07291666666666667,0.44999999999999996,0.36905940594059405,0.0423728813559322,0.0,0.4817955112219451,0.3478260869565215,0.4609053497942388,0.19999999999999996,0.5111111111111111,0.5823999999999999,0.41420118343195267,0.37333333333333335,0.49897959183673474,0.40429799426934093,0.6173076923076923,0.4117647058823529,0.6221374045801527,0.8483516483516484,0.8125,0.495,0.49696130864197535,0.631816544117647,0.49014237775647174,0.11764705882352941,0.5641025641025642,0.3515151515151515,,,,,,,,,,0.3515151515151515,,,,,,,,,,,,,0.6222222222222222,,,,0.42105263157894735,0.49761728264322774,0.21958985429034,0.17122546351147971,0.4456174522789248,0.17538020086083214,0.18514328808446456,0.329136690647482,2024-06-29
Cung Le,0.7947826086956522,0.43478260869565216,0.2340030959257923,0.03816796830021471,0.0,0.75,0.0,0.0,0.19755288461538464,0.5316770186335403,0.034961538461538454,0.03348066298342541,0.166,0.3333333333333333,0.7777777777777777,0.43333333333333335,0.18181818181818182,0.0,0.4,0.14285714285714285,0.25,0.0,0.0,0.23529411764705882,0.5882352941176472,0.5736434108527133,0.3666666666666666,0.2,0.0,0.0,0.3121951219512195,0.39,0.0,0.0,0.0,0.0,0.07142857142857142,0.027210884353741496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3913043478260869,0.42249657064471835,0.4666666666666667,0.2222222222222222,0.568,0.7337278106508875,0.6333333333333333,0.18367346938775514,0.7335243553008595,0.6923076923076923,0.6470588235294118,0.599236641221374,0.8681318681318682,0.8409090909090908,0.7333333333333334,0.44960740740740746,0.6310147058823529,0.49681687440076705,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5975855130784707,0.41100917431192663,0.2025040827436037,0.8454746136865342,0.16078048780487805,0.1512820512820513,0.14388489208633093,2012-07-07
